"","Condition","Message_Int","Task_Type","Age","Gender","Degree","Customer_sat","Orga_perc","Behav_Int","NFHI","Perc_cont","Social_pres","Product_inv","Chat_use","Message_Int_n","Task_Type_n"
"244","LowMI_CL","Low_MI","Comp",21,"1","3",4.13684210526316,7,7,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,1,0,0
"245","LowMI_CL","Low_MI","Comp",21,"2","3",4.13684210526316,5.75,6,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,7,0,0
"246","LowMI_HL","Low_MI","Human",21,"1","3",4.13684210526316,4.75,5,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,1,0,1
"247","LowMI_CL","Low_MI","Comp",21,"2","3",4.13684210526316,2.5,2,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,7,0,0
"248","LowMI_HL","Low_MI","Human",21,"1","3",4.13684210526316,3.5,3,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,2,0,1
"249","HighMI_HL","Hi_MI","Human",21,"1","3",4.13684210526316,4.5,5,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,6,1,1
"250","LowMI_CL","Low_MI","Comp",21,"1","3",4.13684210526316,4.25,5,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,4,0,0
"251","LowMI_HL","Low_MI","Human",21,"1","3",4.13684210526316,5,4,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,1,0,1
"252","LowMI_HL","Low_MI","Human",21,"1","3",4.13684210526316,5.75,6,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,4,0,1
"253","LowMI_HL","Low_MI","Human",21,"1","3",4.13684210526316,5.75,6,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,4,0,1
"254","HighMI_HL","Hi_MI","Human",21,"1","3",4.13684210526316,7,7,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,2,1,1
"255","LowMI_HL","Low_MI","Human",20,"2","3",4.13684210526316,2,3,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,2,0,1
"256","LowMI_HL","Low_MI","Human",20,"1","3",4.13684210526316,6,7,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,5,0,1
"257","HighMI_HL","Hi_MI","Human",20,"1","3",4.13684210526316,7,7,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,3,1,1
"258","HighMI_HL","Hi_MI","Human",20,"1","3",4.13684210526316,5.75,6,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,2,1,1
"259","LowMI_CL","Low_MI","Comp",20,"1","3",4.13684210526316,5.25,7,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,5,0,0
"260","LowMI_CL","Low_MI","Comp",20,"1","3",4.13684210526316,5,5,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,1,0,0
"261","LowMI_HL","Low_MI","Human",20,"1","3",4.13684210526316,4,4,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,7,0,1
"262","LowMI_HL","Low_MI","Human",20,"1","3",4.13684210526316,6.5,7,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,2,0,1
"263","HighMI_CL","Hi_MI","Comp",20,"1","3",4.13684210526316,7,7,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,6,1,0
"264","HighMI_CL","Hi_MI","Comp",20,"1","3",4.13684210526316,5.5,6,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,3,1,0
"265","HighMI_HL","Hi_MI","Human",19,"2","3",4.13684210526316,5.75,6,5.16140350877193,4.96842105263158,3.10526315789474,2.68070175438596,2,1,1
